Unnamed: 0,Well,Site,GT_label,GT_Cell_id,Unique_ID,GT_x,GT_y,GT_colorR,GT_colorG,GT_colorB,GT_Shape,GT_dist_toInit_state,GT_initial_state,PositionOnRegressionPlaneX,PositionOnRegressionPlaneY,CP_ImagerNumber,CP_ObjectNumber,CP_x,CP_y,VAE_x_coord,VAE_y_coord,VAE_z_coord
1410,A05,8,7,5,CellProcess_7_A05_08_id5.tiff,77,482,0.25804,0.8984629999999999,0.359577,0.410106,0.28116587746834154,green,0.101537,0.25804,173,16,76.0,482.0,0.74261844,-0.67868257,2.0920267
1411,A05,8,7,6,CellProcess_7_A05_08_id6.tiff,232,56,0.381603,0.724637,0.6569659999999999,0.335758,0.477143271839871,green,0.275363,0.381603,173,3,230.0,56.0,0.34274843,0.29469353,0.45411763
1412,A05,8,7,7,CellProcess_7_A05_08_id7.tiff,854,520,0.017824,0.286433,0.731391,0.317152,0.7237447841948921,green,0.7135670000000001,0.017824,173,18,852.0,523.0,3.1680162,-1.1124668,-1.7751017
1414,A05,8,7,9,CellProcess_7_A05_08_id9.tiff,761,520,0.128081,0.321324,0.806757,0.298311,0.7002886715160389,green,0.6786760000000001,0.128081,173,19,765.0,519.0,2.3470092,-0.69252384,-1.0728253
1440,A05,9,7,1,CellProcess_7_A05_09_id1.tiff,564,597,0.994406,0.496428,0.502021,0.125505,0.5033836276044055,red,0.503572,0.994406,197,23,567.0,594.0,-1.4122466,3.0735805,-0.27334696
1450,A05,9,7,11,CellProcess_7_A05_09_id11.tiff,723,813,0.993049,0.959673,0.966623,0.241656,0.9730830635852542,red,0.040327,0.993049,197,34,720.0,809.0,1.014875,3.5092294,2.7707171
1451,A05,9,7,12,CellProcess_7_A05_09_id12.tiff,548,732,0.457394,0.14563800000000002,0.688244,0.172061,0.5696466553233579,red,0.8543620000000001,0.457394,197,27,544.0,730.0,0.81798625,2.2105691,-2.7796392
1452,A05,9,7,13,CellProcess_7_A05_09_id13.tiff,279,867,0.8975879999999999,0.59162,0.694032,0.173508,0.6087925809617347,red,0.40838,0.8975879999999999,197,36,277.0,869.0,-2.0265567,2.5540307,0.92090625
1453,A05,9,7,14,CellProcess_7_A05_09_id14.tiff,797,453,0.8250549999999999,0.667397,0.842342,0.210585,0.6995679466720589,red,0.33260300000000004,0.8250549999999999,197,18,795.0,449.0,1.2298905,2.3821275,2.9751017
1454,A05,9,7,16,CellProcess_7_A05_09_id16.tiff,802,860,0.386685,0.951759,0.4349270000000001,0.391268,0.3951174360409082,green,0.048241,0.386685,197,35,798.0,850.0,2.2770772,0.015883073,0.78482556
1456,A05,9,7,18,CellProcess_7_A05_09_id18.tiff,807,48,0.908661,0.249146,0.340485,0.085121,0.2690621408735052,red,0.750854,0.908661,197,1,806.0,48.0,-2.736521,-0.11217792,-0.09557275
1457,A05,9,7,19,CellProcess_7_A05_09_id19.tiff,243,566,0.6175649999999999,0.357731,0.740167,0.185042,0.5309714157465018,red,0.642269,0.6175649999999999,197,22,244.0,562.0,-0.5683172,0.97772014,-0.5199687
1441,A05,9,7,2,CellProcess_7_A05_09_id2.tiff,469,403,0.580272,0.331938,0.751667,0.187917,0.5425842695773574,red,0.6680619999999999,0.580272,197,16,468.0,404.0,-0.7355794,0.13284628,-0.48311332
1458,A05,9,7,20,CellProcess_7_A05_09_id20.tiff,505,131,0.014799,0.985225,0.029574,0.492606,0.02120364182439748,green,0.014775,0.014799,197,3,506.0,128.0,2.916865,-2.5086768,2.67013
1459,A05,9,7,21,CellProcess_7_A05_09_id21.tiff,458,205,0.307657,0.925893,0.381764,0.404559,0.3208700493025279,green,0.074107,0.307657,197,5,457.0,211.0,0.5036365,-0.7686931,2.3789039
1460,A05,9,7,22,CellProcess_7_A05_09_id22.tiff,455,800,0.5693199999999999,0.391232,0.8219120000000001,0.205478,0.5899635841118163,red,0.608768,0.5693199999999999,197,32,453.0,804.0,0.8881277,1.0752289,-1.1351514
1461,A05,9,7,23,CellProcess_7_A05_09_id23.tiff,590,74,0.166672,0.538262,0.6284109999999999,0.342897,0.4977452566550607,green,0.461738,0.166672,197,2,588.0,76.0,2.062839,0.038672775,-0.5268334
1462,A05,9,7,24,CellProcess_7_A05_09_id24.tiff,246,377,0.947886,0.03263,0.084744,0.021186,0.062344019723701835,red,0.96737,0.947886,197,14,245.0,376.0,-3.2898662,-3.1084528,-1.0534184
1463,A05,9,7,25,CellProcess_7_A05_09_id25.tiff,149,233,0.096487,0.647046,0.449441,0.38764,0.3710079899412889,green,0.352954,0.096487,197,8,147.0,228.0,1.8714988,-1.2011869,0.35543063
1465,A05,9,7,28,CellProcess_7_A05_09_id28.tiff,351,751,0.294283,0.11425,0.819967,0.204992,0.7248760400729111,red,0.88575,0.294283,197,28,354.0,752.0,0.15033871,-0.7278936,-1.4330013
1442,A05,9,7,3,CellProcess_7_A05_09_id3.tiff,868,500,0.38137,0.7349859999999999,0.6463840000000001,0.338404,0.4708858601583015,green,0.265014,0.38137,197,20,868.0,497.0,1.8021814,0.65338135,0.42203197
1468,A05,9,7,31,CellProcess_7_A05_09_id31.tiff,420,451,0.078093,0.879453,0.19864,0.45034,0.14563503640031472,green,0.120547,0.078093,197,17,418.0,452.0,2.5600054,-1.0290823,2.61806
1469,A05,9,7,33,CellProcess_7_A05_09_id33.tiff,749,291,0.660772,0.909415,0.751356,0.312161,0.6762541997838809,green,0.090585,0.660772,197,9,751.0,294.0,-0.5630927,0.01761216,1.1928706
1470,A05,9,7,34,CellProcess_7_A05_09_id34.tiff,628,561,0.83925,0.092185,0.252935,0.063234,0.1878913428732481,red,0.907815,0.83925,197,21,628.0,561.0,-2.8757608,-0.7124624,-1.3316495
1471,A05,9,7,35,CellProcess_7_A05_09_id35.tiff,187,389,0.821307,0.451882,0.630575,0.157644,0.4927078454008263,red,0.548118,0.821307,197,15,187.0,387.0,-1.4259263,2.4290304,0.11690494
1472,A05,9,7,36,CellProcess_7_A05_09_id36.tiff,213,698,0.209554,0.556887,0.652668,0.336833,0.497001613251896,green,0.443113,0.209554,197,25,208.0,703.0,1.4491001,-0.657169,-0.50187767
1473,A05,9,7,37,CellProcess_7_A05_09_id37.tiff,281,495,0.8837719999999999,0.23148,0.347708,0.086927,0.2626336778483869,red,0.76852,0.8837719999999999,197,19,282.0,494.0,-2.625762,-0.19692887,-0.40285262
1475,A05,9,7,39,CellProcess_7_A05_09_id39.tiff,907,359,0.941904,0.29447,0.352566,0.088141,0.3043323070639388,red,0.70553,0.941904,197,12,908.0,358.0,-2.9391167,1.098966,-1.0227588
1443,A05,9,7,4,CellProcess_7_A05_09_id4.tiff,323,135,0.805743,0.911063,0.8946799999999999,0.27633,0.8219424535494737,green,0.088937,0.805743,197,4,327.0,136.0,-0.508178,1.1627295,1.1031126
1476,A05,9,7,40,CellProcess_7_A05_09_id40.tiff,745,619,0.5830770000000001,0.404367,0.821291,0.205323,0.5889081031920201,red,0.595633,0.5830770000000001,197,24,747.0,621.0,-0.6186613,-0.14752176,-0.60572654
1444,A05,9,7,5,CellProcess_7_A05_09_id5.tiff,850,292,0.73997,0.380853,0.640883,0.160221,0.4675874607340718,red,0.619147,0.73997,197,10,847.0,287.0,-0.5830102,1.6641923,-0.5605756
1445,A05,9,7,6,CellProcess_7_A05_09_id6.tiff,653,796,0.614031,0.559735,0.945705,0.23642600000000005,0.6893909988791654,red,0.440265,0.614031,197,31,656.0,792.0,0.007211715,1.5084591,0.38984558
1446,A05,9,7,7,CellProcess_7_A05_09_id7.tiff,38,709,0.427984,0.983744,0.444241,0.38894,0.434266000544657,green,0.016256,0.427984,197,26,37.0,712.0,1.0013535,-0.80751884,1.0319883
1447,A05,9,7,8,CellProcess_7_A05_09_id8.tiff,606,883,0.140424,0.707968,0.4324560000000001,0.391886,0.3285588584913966,green,0.292032,0.140424,197,37,614.0,874.0,0.733841,-1.4718543,0.9122562
1448,A05,9,7,9,CellProcess_7_A05_09_id9.tiff,618,225,0.71297,0.372935,0.6599649999999999,0.164991,0.4771660071517727,red,0.627065,0.71297,197,7,618.0,225.0,-0.441861,0.8653975,0.23343429
1477,A06,1,7,1,CellProcess_7_A06_01_id1.tiff,398,561,0.28173200000000004,0.540671,0.741061,0.314735,0.5463622509352815,green,0.459329,0.28173200000000004,6,24,401.0,564.0,1.0661615,-0.32617134,-0.53372496
1484,A06,1,7,10,CellProcess_7_A06_01_id10.tiff,677,872,0.533326,0.12516300000000002,0.591837,0.14795899999999998,0.4899057715130478,red,0.8748370000000001,0.533326,6,33,678.0,872.0,-0.8402988,-0.2479939,-1.9628652
1485,A06,1,7,11,CellProcess_7_A06_01_id11.tiff,769,586,0.364825,0.586167,0.778658,0.305336,0.5593781384627958,green,0.413833,0.364825,6,26,770.0,580.0,2.8325193,0.8444767,0.10674096
1486,A06,1,7,12,CellProcess_7_A06_01_id12.tiff,773,456,0.27825,0.946135,0.332115,0.416971,0.2873685675256898,green,0.053865,0.27825,6,19,782.0,460.0,1.0005974,-0.2698065,1.0323303
1489,A06,1,7,15,CellProcess_7_A06_01_id15.tiff,357,508,0.75147,0.06226900000000001,0.310799,0.0777,0.2597853840863205,red,0.937731,0.75147,6,21,356.0,508.0,-2.1650863,-0.49704474,-2.1544988
1490,A06,1,7,16,CellProcess_7_A06_01_id16.tiff,438,298,0.847411,0.42649,0.579079,0.14477,0.4592823052166938,red,0.5735100000000001,0.847411,6,10,437.0,299.0,-2.06902,1.7184995,0.056237467
1491,A06,1,7,17,CellProcess_7_A06_01_id17.tiff,88,563,0.6524310000000001,0.166463,0.514033,0.12850799999999998,0.390750145377608,red,0.8335370000000001,0.6524310000000001,6,25,85.0,562.0,-0.7709719,1.9561683,-2.2487497
1493,A06,1,7,19,CellProcess_7_A06_01_id19.tiff,685,62,0.511916,0.432358,0.920441,0.23011,0.6611365305661325,red,0.567642,0.511916,6,1,686.0,58.0,0.75959986,1.7063818,0.09171208
1494,A06,1,7,20,CellProcess_7_A06_01_id20.tiff,283,796,0.11172,0.182149,0.929571,0.26760700000000004,0.8369587962233077,green,0.817851,0.11172,6,31,283.0,798.0,2.9396935,-0.424842,-2.2259443
1495,A06,1,7,21,CellProcess_7_A06_01_id21.tiff,483,886,0.435663,0.239594,0.8039310000000001,0.200983,0.6216425614221972,red,0.760406,0.435663,6,34,484.0,887.0,0.08335655,1.1113397,-0.94531876
1498,A06,1,7,25,CellProcess_7_A06_01_id25.tiff,837,452,0.672983,0.906009,0.7669729999999999,0.308257,0.6889920258126214,green,0.093991,0.672983,6,18,835.0,441.0,0.5487649,0.37606257,0.8486871
1499,A06,1,7,26,CellProcess_7_A06_01_id26.tiff,894,750,0.011332,0.958287,0.053045,0.486739,0.04382771705994929,green,0.041713,0.011332,6,29,903.0,755.0,2.0313363,-2.7941177,1.7560618
1500,A06,1,7,27,CellProcess_7_A06_01_id27.tiff,618,173,0.673921,0.356204,0.682284,0.170571,0.4896522071211096,red,0.643796,0.673921,6,4,618.0,171.0,-0.4482958,1.33057,-0.7275061
1501,A06,1,7,28,CellProcess_7_A06_01_id28.tiff,508,282,0.069211,0.924323,0.14488800000000002,0.463778,0.10398356677688056,green,0.075677,0.069211,6,9,512.0,285.0,0.69620997,-2.0427914,2.4865909
1502,A06,1,7,29,CellProcess_7_A06_01_id29.tiff,423,493,0.652104,0.766281,0.8858229999999999,0.278544,0.7023836929865708,green,0.233719,0.652104,6,20,427.0,499.0,0.6476598,1.4337713,0.67426175
1503,A06,1,7,30,CellProcess_7_A06_01_id30.tiff,504,119,0.063624,0.150679,0.912945,0.271764,0.8635794068128009,green,0.8493209999999999,0.063624,6,3,508.0,107.0,4.0977163,0.020897076,-2.3908274
1504,A06,1,7,31,CellProcess_7_A06_01_id31.tiff,609,341,0.7811239999999999,0.931547,0.849577,0.287606,0.7950537404375041,green,0.068453,0.7811239999999999,6,11,606.0,339.0,2.9082863,1.6899117,1.0554249
1505,A06,1,7,32,CellProcess_7_A06_01_id32.tiff,903,404,0.514597,0.773219,0.741378,0.314655,0.5701950418016362,green,0.226781,0.514597,6,15,910.0,405.0,0.4848822,-0.42022592,0.74305445
1506,A06,1,7,33,CellProcess_7_A06_01_id33.tiff,875,608,0.8297469999999999,0.380253,0.550506,0.137626,0.42243813945949177,red,0.619747,0.8297469999999999,6,27,879.0,607.0,-1.6362547,2.4380505,0.95557517
1510,A06,1,7,37,CellProcess_7_A06_01_id37.tiff,575,896,0.061242999999999985,0.7058810000000001,0.35536100000000004,0.41116,0.3046175703878322,green,0.294119,0.061242999999999985,6,35,572.0,891.0,1.0428736,-1.7917795,0.48430118
1512,A06,1,7,40,CellProcess_7_A06_01_id40.tiff,31,531,0.799873,0.8199209999999999,0.979953,0.255012,0.8313284826532308,green,0.180079,0.799873,6,22,29.0,531.0,-1.0513775,1.6611841,1.3414068
1482,A06,1,7,7,CellProcess_7_A06_01_id7.tiff,67,187,0.425033,0.464435,0.960598,0.259851,0.6932631560132273,green,0.535565,0.425033,6,5,69.0,184.0,0.3594813,1.076331,0.16201958
1483,A06,1,7,9,CellProcess_7_A06_01_id9.tiff,835,225,0.254801,0.129201,0.8744,0.2186,0.7668646963877923,red,0.870799,0.254801,6,7,835.0,227.0,0.6914663,-0.6011744,-2.0975194
1521,A06,2,7,10,CellProcess_7_A06_02_id10.tiff,64,750,0.918316,0.104208,0.185892,0.046473,0.13425356079486425,red,0.895792,0.918316,30,26,63.0,749.0,-3.6440697,-1.2431613,-0.79997045
1522,A06,2,7,11,CellProcess_7_A06_02_id11.tiff,830,458,0.409355,0.726218,0.683137,0.329216,0.4993399087311231,green,0.273782,0.409355,30,18,834.0,452.0,0.4440281,0.7848027,0.59050936
1523,A06,2,7,12,CellProcess_7_A06_02_id12.tiff,242,271,0.189093,0.118862,0.929769,0.232442,0.8310025998045655,red,0.8811379999999999,0.189093,30,6,240.0,265.0,2.096873,0.14543435,-2.3437037
1524,A06,2,7,13,CellProcess_7_A06_02_id13.tiff,385,612,0.139232,0.714428,0.424805,0.393799,0.3221367431103681,green,0.285572,0.139232,30,20,388.0,603.0,0.85812026,-1.2929366,1.03474
1526,A06,2,7,15,CellProcess_7_A06_02_id15.tiff,794,818,0.735969,0.020961,0.284992,0.071248,0.2685557442948647,red,0.979039,0.735969,30,29,793.0,816.0,-2.5152476,0.3300538,-3.2227962
1527,A06,2,7,16,CellProcess_7_A06_02_id16.tiff,371,902,0.71377,0.419425,0.705655,0.17641400000000002,0.5148664052398408,red,0.580575,0.71377,30,34,368.0,904.0,0.12559006,1.9090705,-0.7041042
1528,A06,2,7,17,CellProcess_7_A06_02_id17.tiff,196,387,0.5159819999999999,0.315459,0.799477,0.199869,0.5858014988278812,red,0.684541,0.5159819999999999,30,12,198.0,384.0,0.36705992,1.5937872,-0.22121446
1530,A06,2,7,19,CellProcess_7_A06_02_id19.tiff,591,329,0.8979,0.828393,0.930493,0.232623,0.8463022350697871,red,0.17160699999999998,0.8979,30,9,586.0,327.0,0.5673151,2.424179,1.083293
1513,A06,2,7,2,CellProcess_7_A06_02_id2.tiff,878,99,0.913077,0.7978850000000001,0.884808,0.221202,0.8137997333976531,red,0.202115,0.913077,30,2,872.0,102.0,1.3275597,2.2779088,3.3078494
1531,A06,2,7,22,CellProcess_7_A06_02_id22.tiff,745,769,0.496311,0.482056,0.985744,0.246436,0.7069185663192282,red,0.517944,0.496311,30,28,738.0,771.0,0.95619655,0.8727981,-0.82748866
1533,A06,2,7,24,CellProcess_7_A06_02_id24.tiff,40,118,0.288406,0.129841,0.841435,0.210359,0.7334311768304544,red,0.870159,0.288406,30,3,41.0,120.0,0.549212,0.24916907,-2.355601
1534,A06,2,7,25,CellProcess_7_A06_02_id25.tiff,807,222,0.432176,0.223189,0.7910119999999999,0.197753,0.618621861052844,red,0.7768109999999999,0.432176,30,5,812.0,221.0,0.42536828,0.55791837,-0.9139785
1536,A06,2,7,27,CellProcess_7_A06_02_id27.tiff,736,699,0.766249,0.959536,0.806713,0.298322,0.7780184152406938,green,0.040464,0.766249,30,25,727.0,694.0,2.2204738,3.0090516,1.5442572
1514,A06,2,7,3,CellProcess_7_A06_02_id3.tiff,357,443,0.352478,0.181547,0.8290690000000001,0.207267,0.6818701491578577,red,0.818453,0.352478,30,17,354.0,447.0,0.661981,0.42488772,-1.2626121
1540,A06,2,7,33,CellProcess_7_A06_02_id33.tiff,781,337,0.635312,0.669031,0.966282,0.25843,0.7263440989556322,green,0.330969,0.635312,30,10,783.0,334.0,0.17506456,1.77166,0.40963003
1541,A06,2,7,34,CellProcess_7_A06_02_id34.tiff,493,836,0.8578790000000001,0.493777,0.635898,0.158975,0.5209893073960302,red,0.506223,0.8578790000000001,30,31,495.0,838.0,-1.5083362,1.1653186,0.4541286
1542,A06,2,7,35,CellProcess_7_A06_02_id35.tiff,222,687,0.73782,0.196688,0.4588680000000001,0.114717,0.33232802008408163,red,0.803312,0.73782,30,23,224.0,686.0,-1.8589463,0.31922472,-0.50430703
1543,A06,2,7,36,CellProcess_7_A06_02_id36.tiff,737,874,0.14463399999999998,0.649666,0.494968,0.376258,0.3843018303608936,green,0.35033400000000003,0.14463399999999998,30,33,733.0,873.0,0.98332995,-0.8328074,-0.33390674
1544,A06,2,7,37,CellProcess_7_A06_02_id37.tiff,156,697,0.495444,0.060149,0.564705,0.141176,0.515215444295952,red,0.939851,0.495444,30,24,157.0,698.0,-0.6071579,0.69313437,-2.8203373
1545,A06,2,7,38,CellProcess_7_A06_02_id38.tiff,406,402,0.13391199999999998,0.178111,0.9558,0.26105,0.8443408408660708,green,0.821889,0.13391199999999998,30,13,408.0,401.0,1.1379435,-0.57945454,-1.564205
1546,A06,2,7,39,CellProcess_7_A06_02_id39.tiff,718,179,0.174254,0.222088,0.952165,0.261959,0.8083081635834642,green,0.7779119999999999,0.174254,30,4,711.0,179.0,2.6413214,0.6765492,-1.9672496
1515,A06,2,7,4,CellProcess_7_A06_02_id4.tiff,624,51,0.977341,0.54435,0.567009,0.141752,0.5524200080236391,red,0.45565,0.977341,30,1,623.0,47.0,-0.9177667,3.3266327,-0.082423724
1547,A06,2,7,40,CellProcess_7_A06_02_id40.tiff,438,663,0.235117,0.156076,0.92096,0.23024,0.7915320586981374,red,0.843924,0.235117,30,22,441.0,662.0,1.1972427,-0.0721817,-2.5015397
1516,A06,2,7,5,CellProcess_7_A06_02_id5.tiff,539,417,0.268708,0.196239,0.927531,0.231883,0.7677244261509235,red,0.803761,0.268708,30,15,534.0,418.0,0.8669214,0.21072806,-1.508662
1517,A06,2,7,6,CellProcess_7_A06_02_id6.tiff,661,431,0.324239,0.817926,0.506313,0.373422,0.3770490653933765,green,0.182074,0.324239,30,16,664.0,433.0,0.04833152,-0.070339486,1.8146073
1518,A06,2,7,7,CellProcess_7_A06_02_id7.tiff,362,839,0.261499,0.900797,0.360702,0.409824,0.2835844249441426,green,0.099203,0.261499,30,32,371.0,834.0,0.8484567,-0.9151419,2.237297
1519,A06,2,7,8,CellProcess_7_A06_02_id8.tiff,318,617,0.674841,0.358279,0.683438,0.17085899999999998,0.4905787510039457,red,0.641721,0.674841,30,21,317.0,617.0,0.20940372,2.32397,-1.1655161
1548,A06,3,7,1,CellProcess_7_A06_03_id1.tiff,802,706,0.710101,0.48684,0.7767390000000001,0.194185,0.5745194086670866,red,0.5131600000000001,0.710101,54,23,803.0,704.0,-0.9522182,1.556328,-0.3658022
1557,A06,3,7,10,CellProcess_7_A06_03_id10.tiff,785,442,0.175554,0.669744,0.50581,0.373547,0.3792327515217387,green,0.330256,0.175554,54,15,786.0,443.0,0.47748962,-1.3742487,0.40929022
1558,A06,3,7,11,CellProcess_7_A06_03_id11.tiff,533,400,0.039224,0.605957,0.433267,0.391683,0.4015132841627249,green,0.394043,0.039224,54,12,534.0,396.0,3.5826538,-0.8597866,-0.10062555
1559,A06,3,7,12,CellProcess_7_A06_03_id12.tiff,411,364,0.545838,0.657512,0.8883260000000001,0.277919,0.6533762557041993,green,0.342488,0.545838,54,11,408.0,360.0,3.0622973,1.7629489,-0.17931819
1560,A06,3,7,13,CellProcess_7_A06_03_id13.tiff,332,421,0.99365,0.643492,0.649842,0.162461,0.6524985368031859,red,0.356508,0.99365,54,13,329.0,420.0,-2.3927066,3.0790255,0.5887304
1561,A06,3,7,14,CellProcess_7_A06_03_id14.tiff,463,96,0.081677,0.467507,0.61417,0.346457,0.5462341650621361,green,0.532493,0.081677,54,3,465.0,99.0,0.6601098,-1.9259933,-0.8442244
1562,A06,3,7,16,CellProcess_7_A06_03_id16.tiff,63,347,0.364129,0.994446,0.369683,0.407579,0.3692504450061049,green,0.005554,0.364129,54,10,73.0,346.0,1.5236496,-1.1968542,1.0016829
1563,A06,3,7,18,CellProcess_7_A06_03_id18.tiff,648,247,0.42561,0.306335,0.880725,0.220181,0.6600514508934163,red,0.693665,0.42561,54,7,644.0,249.0,1.3259344,1.2055957,-1.3257334
1549,A06,3,7,2,CellProcess_7_A06_03_id2.tiff,520,192,0.820838,0.269502,0.448664,0.112166,0.32813421989086844,red,0.730498,0.820838,54,5,519.0,190.0,-2.021765,0.68400955,-0.6085429
1564,A06,3,7,20,CellProcess_7_A06_03_id20.tiff,612,429,0.282021,0.624081,0.65794,0.335515,0.4765021568503529,green,0.375919,0.282021,54,14,609.0,431.0,0.7357386,-0.26715332,-0.27392846
1567,A06,3,7,25,CellProcess_7_A06_03_id25.tiff,447,250,0.07228899999999999,0.721809,0.35048,0.41238,0.2914386516800365,green,0.278191,0.07228899999999999,54,8,454.0,251.0,1.6219542,-1.6309701,0.6147618
1568,A06,3,7,26,CellProcess_7_A06_03_id26.tiff,334,789,0.288773,0.28913,0.999642,0.250089,0.7779861304047171,green,0.71087,0.288773,54,25,336.0,791.0,-0.37447396,-1.1319736,-0.72960186
1570,A06,3,7,28,CellProcess_7_A06_03_id28.tiff,151,795,0.07329,0.145564,0.927725,0.268069,0.869534056474843,green,0.8544360000000001,0.07329,54,26,151.0,798.0,1.8458927,-1.2516862,-2.5370824
1571,A06,3,7,29,CellProcess_7_A06_03_id29.tiff,138,707,0.969605,0.532103,0.5624979999999999,0.140625,0.5404037379373438,red,0.467897,0.969605,54,24,138.0,705.0,-1.9094051,1.194673,0.03728745
1550,A06,3,7,3,CellProcess_7_A06_03_id3.tiff,466,806,0.091056,0.249623,0.841433,0.289642,0.7664237604256524,green,0.7503770000000001,0.091056,54,27,468.0,805.0,1.4701676,-1.2706698,-1.7178962
1573,A06,3,7,36,CellProcess_7_A06_03_id36.tiff,238,666,0.47555,0.229396,0.753846,0.188461,0.5804085524091819,red,0.770604,0.47555,54,22,233.0,667.0,0.74115354,0.97882175,-1.1070354
1574,A06,3,7,37,CellProcess_7_A06_03_id37.tiff,188,31,0.787992,0.224843,0.436851,0.109213,0.31334368650680666,red,0.775157,0.787992,54,1,189.0,34.0,-1.8983592,-0.5022204,-0.33598828
1575,A06,3,7,38,CellProcess_7_A06_03_id38.tiff,624,828,0.582758,0.822111,0.7606470000000001,0.309838,0.6178019656393977,green,0.17788900000000002,0.582758,54,29,623.0,826.0,1.8108568,2.018058,1.5869861
1551,A06,3,7,4,CellProcess_7_A06_03_id4.tiff,763,594,0.7460100000000001,0.155687,0.4096770000000001,0.102419,0.3020632325662085,red,0.8443129999999999,0.7460100000000001,54,20,762.0,596.0,-1.8234297,0.5616875,-1.0046961
1577,A06,3,7,40,CellProcess_7_A06_03_id40.tiff,589,533,0.30695100000000003,0.189966,0.883014,0.220754,0.7286350247364007,red,0.810034,0.30695100000000003,54,18,589.0,530.0,0.93539244,0.443366,-2.5015912
1552,A06,3,7,5,CellProcess_7_A06_03_id5.tiff,99,581,0.430284,0.636552,0.793732,0.30156700000000003,0.5710950211478547,green,0.363448,0.430284,54,19,103.0,587.0,-0.040394448,-0.3526646,0.5575576
1553,A06,3,7,6,CellProcess_7_A06_03_id6.tiff,96,814,0.4401270000000001,0.041927,0.6018,0.15045,0.5692710926451433,red,0.958073,0.4401270000000001,54,28,94.0,818.0,-0.28836378,0.52800244,-2.2876322
1555,A06,3,7,8,CellProcess_7_A06_03_id8.tiff,828,879,0.348069,0.6531020000000001,0.694967,0.326258,0.4982703528079195,green,0.346898,0.348069,54,30,826.0,873.0,1.6415492,0.68553025,-0.41665018
1578,A06,4,7,1,CellProcess_7_A06_04_id1.tiff,83,699,0.46239,0.6237659999999999,0.8386239999999999,0.290344,0.6044319305335123,green,0.376234,0.46239,78,24,89.0,703.0,0.49582937,0.51373297,0.24297255
1584,A06,4,7,10,CellProcess_7_A06_04_id10.tiff,60,778,0.156903,0.175176,0.981727,0.254568,0.8513249928836001,green,0.824824,0.156903,78,28,55.0,782.0,2.108662,0.07644208,-2.0938141
1585,A06,4,7,11,CellProcess_7_A06_04_id11.tiff,202,798,0.577268,0.045007,0.46774,0.116935,0.4310502840481901,red,0.954993,0.577268,78,29,202.0,798.0,-1.216055,0.68363386,-2.6325731
1586,A06,4,7,12,CellProcess_7_A06_04_id12.tiff,104,224,0.618097,0.5169779999999999,0.8988809999999999,0.22472,0.6517054222622174,red,0.483022,0.618097,78,7,105.0,226.0,0.79022986,1.8213235,-0.3674061
1587,A06,4,7,14,CellProcess_7_A06_04_id14.tiff,236,60,0.426693,0.322198,0.8955049999999999,0.223876,0.6668137086925255,red,0.677802,0.426693,78,2,234.0,64.0,-0.25468087,-0.04630673,-0.90468365
1588,A06,4,7,15,CellProcess_7_A06_04_id15.tiff,145,899,0.338945,0.668138,0.670806,0.332298,0.4809744895315386,green,0.331862,0.338945,78,32,144.0,898.0,0.25051892,-0.6851279,0.36533895
1589,A06,4,7,16,CellProcess_7_A06_04_id16.tiff,391,320,0.766099,0.932763,0.8333360000000001,0.291666,0.7797697207880906,green,0.067237,0.766099,78,12,401.0,323.0,0.3145217,0.25976378,1.1979375
1590,A06,4,7,17,CellProcess_7_A06_04_id17.tiff,604,113,0.253633,0.462328,0.791305,0.302174,0.602783487182922,green,0.537672,0.253633,78,5,601.0,114.0,1.2254674,-0.32585305,-0.5689153
1579,A06,4,7,2,CellProcess_7_A06_04_id2.tiff,321,556,0.073883,0.601581,0.4723020000000001,0.381925,0.4108630233401843,green,0.398419,0.073883,78,19,315.0,555.0,2.010124,-0.85195076,0.19907895
1591,A06,4,7,20,CellProcess_7_A06_04_id20.tiff,213,654,0.493063,0.02383,0.530768,0.132692,0.5145748362319955,red,0.97617,0.493063,78,23,212.0,655.0,-0.42500505,0.8762277,-3.2939262
1592,A06,4,7,21,CellProcess_7_A06_04_id21.tiff,253,409,0.799061,0.146651,0.34759,0.086897,0.2522324258764252,red,0.853349,0.799061,78,16,254.0,410.0,-2.27351,-0.10845274,-1.1530797
1593,A06,4,7,22,CellProcess_7_A06_04_id22.tiff,217,591,0.493604,0.021057,0.527452,0.131863,0.5139024057033205,red,0.978943,0.493604,78,21,218.0,590.0,-0.73304707,-1.1145998,-2.187303
1594,A06,4,7,23,CellProcess_7_A06_04_id23.tiff,699,41,0.990977,0.419957,0.42898,0.107245,0.4259124041343191,red,0.580043,0.990977,78,1,702.0,42.0,-2.1626737,0.9255473,0.65493375
1595,A06,4,7,25,CellProcess_7_A06_04_id25.tiff,762,132,0.984915,0.936733,0.951818,0.23795500000000006,0.9499207450435796,red,0.06326699999999999,0.984915,78,6,758.0,128.0,-0.4857736,4.0757995,1.6903182
1596,A06,4,7,26,CellProcess_7_A06_04_id26.tiff,496,523,0.651432,0.30435,0.652918,0.163229,0.4691941161042966,red,0.69565,0.651432,78,18,494.0,521.0,0.020169638,1.8943659,-1.4265971
1598,A06,4,7,28,CellProcess_7_A06_04_id28.tiff,521,63,0.638048,0.411624,0.773575,0.193394,0.5557720484756111,red,0.588376,0.638048,78,3,520.0,63.0,-0.9530343,0.3305689,-0.24137166
